20703                    15-Dec-112-GMS                         
3174049|MN CASUAL CARGO SHORTS 26"" 27-38       |3174049|1.000    |21.000|EA        |1|12/15/2011|155918    |58|3315  |SYNN YIK TRADING SDN BHD                
3148828|BABY SHOES 2-5 MM5501/02/03 ABC INA D6  |3148828|1.000    |6.100|EA        |1|12/15/2011|155918    |1|7580  |ABC FOOTWEAR SDN BHD                    
3047454|COYEN BRA 999                           |3047454|1.000    |6.440|EA        |1|12/15/2011|155918    |0|8104  |NEYEN CORPORATION SDN BHD               
3006404|CL GIRLS DENIM LONG SKIRT 2-6 60269TS J2|3006404|1.000    |11.500|EA        |1|12/15/2011|155918    |21|2571  |TAI SHUNG (KL) ENTERPRISE SDN BHD       
3257249|CONNECT BOARD-60X60X1.6CM-PCT90-HD      |3257249|1.000    |28.000|EA        |1|12/15/2011|155918    |0|8887  |H D FURNITURE INDUSTRIES SDN. BHD.      
4001364|EPIC 17"" OCCIDENT BASIN BOWL EP-9817   |4001364|1.000    |5.500|EA        |1|12/15/2011|155918    |0|3014  |PERFECT WARE SDN BHD                    
3253357|ASSORTED CHAIR PAD SU                   |3253357|1.000    |5.000|EA        |1|12/15/2011|155918    |10|6015  |SUKAME PRODUCTS (M) SDN BHD             
1292602|RWT CASH BILL 25SX2SSWCS5005 (10)       |1292602|1.000    |1.300|EA        |1|12/15/2011|155918    |19|4344  |CP STATIONERY SDN BHD                   
3256080|G3 S/STEEL BAKING TRAY 32CM             |3256080|1.000    |9.200|EA        |1|12/15/2011|155918    |12|4606  |GELANG TIGA SDN BHD                     
1141981|COMPEDIUM OF 30 GAMES SPM 23 WLSPM23    |1141981|1.000    |14.670|EA        |1|12/15/2011|155918    |14|1228  |WAN LEE BROTHERS SDN BHD                
3252050|PHILIPS MICRO CD HIFI MCM277/98         |3252050|1.000    |449.000|EA        |1|12/15/2011|155918    |0|5774  |PHILIPS MALAYSIA SDN BHD                
3227877|PENSONIC SDWH MAKER PST-930(10)         |3227877|1.000    |41.500|EA        |1|12/15/2011|155918    |27|1541  |PENSONIC SALES & SERVICE SDN BHD        
3148819|WATERTEC PILLAR SINK TAP T/NIUM QS201   |3148819|1.000    |24.200|EA        |1|12/15/2011|155918    |0|2173  |WATERTEC (MALAYSIA) SDN BHD             
3142796|ALUM FOIL FULL SIZE FOOD PAN 3PC 9850-12|3142796|1.000    |11.750|EA        |1|12/15/2011|155918    |0|5598  |TIONG SHIN HUNG SDN BHD                 
1165680|ANGLED BATTAN HOLDER BC CK 8331         |1165680|1.000    |3.500|EA        |1|12/15/2011|155918    |16|5378  |YUAN MING ELECTRIC SDN BHD              
3251826|MN BEACH THONG 112 TH K9                |3251826|1.000    |2.800|EA        |1|12/15/2011|155918    |959|7563  |T.H.TEN TRADE (M) SDN BHD               
3252499|GREETING ARM REST CUSHION EA            |3252499|1.000    |13.500|EA        |1|12/15/2011|155918    |0|1023  |EASTERN DECORATOR SDN BHD               
3210149|6 TIER BOOK SHELF MODEL-3018/3241-DE    |3210149|1.000    |36.000|EA        |1|12/15/2011|155918    |1|1779  |DECANE MARKETING (M) SDN BHD            
3117317|CBE DOC HOL F4 3 LAYER 803F(12)         |3117317|1.000    |2.000|EA        |1|12/15/2011|155918    |11|3134  |CHUNG BOON ENTERPRISE SDN BHD           
3144173|GIRLS SLIPPERS 6-9 MM1223 ABC H7 INA    |3144173|1.000    |6.200|EA        |1|12/15/2011|155918    |0|7580  |ABC FOOTWEAR SDN BHD                    
3250727|DP FASHION BEAUTY SET11D 135(4)         |3250727|1.000    |43.390|EA        |1|12/15/2011|155918    |0|8107  |TOY WORLD MARKETING SDN BHD             
3222289|MN CASUAL S/S SHIRT                     |3222289|1.000    |19.000|EA        |1|12/15/2011|155918    |11|9584  |EXCELLENT GARMENT SDN. BHD.             
3240772|MN CASUAL KNIT WEAR                     |3240772|1.000    |19.300|EA        |1|12/15/2011|155918    |17|3315  |SYNN YIK TRADING SDN BHD                
3198079|CL P&J INF BOYS SUIT 7SVFIW             |3198079|1.000    |12.290|EA        |1|12/15/2011|155918    |0|5366  |SUMMIT COMPANY (M) SDN BHD              
3178449|FW WOODEN DISH RACK-24                  |3178449|1.000    |8.900|EA        |1|12/15/2011|155918    |0|1100  |FRESWOOD MARKETING                      
4000706|CENTURY TUMBLER WT CARRY POUCH 1.5L 260/|4000706|1.000    |10.200|EA        |1|12/15/2011|155918    |22|2217  |SIANG HENG PLASTIC WARE SDN BHD         
3241828|MAGNETIC SEAT CUSHION                   |3241828|1.000    |9.500|EA        |1|12/15/2011|155918    |14|2366  |SHIN HING TRADING SDN BHD               
3227293|GIANT ANTIQUE DRAWER HANDLE 4""-743     |3227293|1.000    |1.800|EA        |1|12/15/2011|155918    |-2|2179  |WINSTAR ENTERPRISE SDN BHD              
3190133|PP CNY 6 PCS RICE BOWL 4"" 299(24)      |3190133|1.000    |6.500|EA        |1|12/15/2011|155918    |0|4606  |GELANG TIGA SDN BHD                     
3208742|RV 12OZ FLORAL COFFEE MUGS W213(48)     |3208742|1.000    |2.000|EA        |1|12/15/2011|155918    |1|3273  |RIVON CORPORATION (M) SDN BHD           
3156586|TECHSTAR V/CLEANER ST-1012VB ***        |3156586|1.000    |97.000|EA        |1|12/15/2011|155918    |0|6776  |WINNING RESPECT SDN BHD                 
3169363|10M REINFORCED HOSE W/4PCS CONNECTOR SET|3169363|1.000    |13.500|EA        |1|12/15/2011|155918    |0|2179  |WINSTAR ENTERPRISE SDN BHD              
3180981|DUNLOP GAME POINT B/ RACQUET            |3180981|1.000    |19.360|EA        |1|12/15/2011|155918    |0|1037  |RSH (MALAYSIA) SDN BHD                  
1082305|DART SET 15""X1 1/2""                   |1082305|1.000    |14.500|EA        |1|12/15/2011|155918    |5|1054  |YAU TAI HONG TRADING SDN BHD            
3226505|MICKEY CLIP-ON FOLDER                   |3226505|1.000    |4.660|EA        |1|12/15/2011|155918    |1|1181  |CAMPAP MARKETING SDN BHD                
